,relative_im_path,class,class_name,make,model,vehicle_type,year,open_rate,click_through_open_rate,revenue_generated_per_email,conversion_rate,campain_type,industry
7815,car_ims/007816.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,1,1,Review_Request,Entertainment
7816,car_ims/007817.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Engagement,Software and Technology
7817,car_ims/007818.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,1,0,1,0,Abandoned_Cart,Software and Technology
7818,car_ims/007819.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,1,1,0,Review_Request,Software and Technology
7819,car_ims/007820.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Survey,Hospitality
7820,car_ims/007821.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,1,0,0,0,Transactional,Finance and Banking
7821,car_ims/007822.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,1,1,Promotional,Healthcare
7822,car_ims/007823.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,1,Promotional,Healthcare
7823,car_ims/007824.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Review_Request,Software and Technology
7824,car_ims/007825.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,1,0,0,Promotional,Software and Technology
7825,car_ims/007826.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,1,Promotional,Software and Technology
7826,car_ims/007827.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Newsletter,Real Estate
7827,car_ims/007828.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Transactional,Finance and Banking
7828,car_ims/007829.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,1,Newsletter,Hospitality
7829,car_ims/007830.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Product_Announcement,Energy
7830,car_ims/007831.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Product_Announcement,Finance and Banking
7831,car_ims/007832.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,1,0,1,0,Newsletter,Hospitality
7832,car_ims/007833.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Abandoned_Cart,Entertainment
7833,car_ims/007834.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,1,1,0,0,Survey,Software and Technology
7834,car_ims/007835.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Transactional,Hospitality
7835,car_ims/007836.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Product_Announcement,Hospitality
7836,car_ims/007837.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Newsletter,Finance and Banking
7837,car_ims/007838.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,1,Abandoned_Cart,Software and Technology
7838,car_ims/007839.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Transactional,Entertainment
7839,car_ims/007840.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,1,0,Engagement,Energy
7840,car_ims/007841.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,1,0,0,1,Product_Announcement,Software and Technology
7841,car_ims/007842.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Transactional,Software and Technology
7842,car_ims/007843.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Newsletter,Entertainment
7843,car_ims/007844.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,1,0,0,Abandoned_Cart,Software and Technology
7844,car_ims/007845.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,1,0,0,1,Survey,Real Estate
7845,car_ims/007846.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Engagement,Software and Technology
7846,car_ims/007847.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Promotional,Finance and Banking
7847,car_ims/007848.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,1,Transactional,Energy
7848,car_ims/007849.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,1,0,1,0,Product_Announcement,Energy
7849,car_ims/007850.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,1,0,0,Promotional,Finance and Banking
7850,car_ims/007851.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Newsletter,Energy
7851,car_ims/007852.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Engagement,Hospitality
7852,car_ims/007853.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Promotional,Energy
7853,car_ims/007854.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,1,Promotional,Software and Technology
7854,car_ims/007855.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,1,1,Survey,Entertainment
7855,car_ims/007856.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Product_Announcement,Real Estate
7856,car_ims/007857.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Engagement,Energy
7857,car_ims/007858.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Product_Announcement,Finance and Banking
7858,car_ims/007859.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,1,0,0,0,Product_Announcement,Hospitality
7859,car_ims/007860.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Newsletter,Energy
7860,car_ims/007861.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Abandoned_Cart,Energy
7861,car_ims/007862.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,1,0,0,Abandoned_Cart,Healthcare
7862,car_ims/007863.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Promotional,Retail
7863,car_ims/007864.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Newsletter,Software and Technology
7864,car_ims/007865.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,1,0,0,Webinar,Entertainment
7865,car_ims/007866.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,1,1,Review_Request,Entertainment
7866,car_ims/007867.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,1,1,0,1,Transactional,Real Estate
7867,car_ims/007868.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,1,0,0,1,Review_Request,Real Estate
7868,car_ims/007869.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,1,0,Product_Announcement,Entertainment
7869,car_ims/007870.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,1,0,Survey,Real Estate
7870,car_ims/007871.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,1,0,Survey,Entertainment
7871,car_ims/007872.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Transactional,Healthcare
7872,car_ims/007873.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,1,0,0,Transactional,Entertainment
7873,car_ims/007874.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,1,Engagement,Finance and Banking
7874,car_ims/007875.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Product_Announcement,Entertainment
7875,car_ims/007876.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,0,0,Abandoned_Cart,Entertainment
7876,car_ims/007877.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,1,0,Promotional,Entertainment
7877,car_ims/007878.jpg,96,Dodge Charger Sedan 2012,Dodge,Charger,Sedan,2012,0,0,1,0,Transactional,Software and Technology
7878,car_ims/007879.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Review_Request,Real Estate
7879,car_ims/007880.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,1,Webinar,Retail
7880,car_ims/007881.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Review_Request,Software and Technology
7881,car_ims/007882.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,1,Newsletter,Healthcare
7882,car_ims/007883.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,1,0,0,Product_Announcement,Software and Technology
7883,car_ims/007884.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,1,0,Abandoned_Cart,Hospitality
7884,car_ims/007885.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Webinar,Finance and Banking
7885,car_ims/007886.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Review_Request,Software and Technology
7886,car_ims/007887.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Promotional,Software and Technology
7887,car_ims/007888.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,1,0,0,Review_Request,Healthcare
7888,car_ims/007889.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Promotional,Hospitality
7889,car_ims/007890.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,0,0,0,Abandoned_Cart,Energy
7890,car_ims/007891.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Abandoned_Cart,Energy
7891,car_ims/007892.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Webinar,Hospitality
7892,car_ims/007893.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,1,0,0,Webinar,Hospitality
7893,car_ims/007894.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,0,0,0,Transactional,Hospitality
7894,car_ims/007895.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Transactional,Hospitality
7895,car_ims/007896.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,0,0,0,Newsletter,Healthcare
7896,car_ims/007897.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Promotional,Entertainment
7897,car_ims/007898.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Review_Request,Retail
7898,car_ims/007899.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,1,Survey,Hospitality
7899,car_ims/007900.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,1,Product_Announcement,Entertainment
7900,car_ims/007901.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Survey,Healthcare
7901,car_ims/007902.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Product_Announcement,Software and Technology
7902,car_ims/007903.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Promotional,Energy
7903,car_ims/007904.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,1,0,0,Review_Request,Finance and Banking
7904,car_ims/007905.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,1,Newsletter,Energy
7905,car_ims/007906.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Review_Request,Finance and Banking
7906,car_ims/007907.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Abandoned_Cart,Entertainment
7907,car_ims/007908.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Webinar,Real Estate
7908,car_ims/007909.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,1,1,Newsletter,Retail
7909,car_ims/007910.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,1,0,Engagement,Entertainment
7910,car_ims/007911.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Engagement,Finance and Banking
7911,car_ims/007912.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,1,0,1,Transactional,Healthcare
7912,car_ims/007913.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,1,Transactional,Software and Technology
7913,car_ims/007914.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,0,0,0,Transactional,Software and Technology
7914,car_ims/007915.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,0,0,0,Webinar,Retail
7915,car_ims/007916.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,0,1,0,Engagement,Retail
7916,car_ims/007917.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Review_Request,Software and Technology
7917,car_ims/007918.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,1,0,Product_Announcement,Entertainment
7918,car_ims/007919.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Newsletter,Energy
7919,car_ims/007920.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,1,0,0,Newsletter,Hospitality
7920,car_ims/007921.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Newsletter,Hospitality
7921,car_ims/007922.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Product_Announcement,Real Estate
7922,car_ims/007923.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,0,0,1,Review_Request,Hospitality
7923,car_ims/007924.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,1,Review_Request,Hospitality
7924,car_ims/007925.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,1,0,Engagement,Retail
7925,car_ims/007926.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,1,0,Survey,Healthcare
7926,car_ims/007927.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,1,0,0,Webinar,Healthcare
7927,car_ims/007928.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,1,1,0,Product_Announcement,Software and Technology
7928,car_ims/007929.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,0,0,0,Promotional,Software and Technology
7929,car_ims/007930.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Survey,Retail
7930,car_ims/007931.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Review_Request,Retail
7931,car_ims/007932.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,1,0,0,Promotional,Healthcare
7932,car_ims/007933.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,1,0,1,Engagement,Healthcare
7933,car_ims/007934.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,1,0,1,Newsletter,Healthcare
7934,car_ims/007935.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,1,Engagement,Energy
7935,car_ims/007936.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,0,0,1,Abandoned_Cart,Retail
7936,car_ims/007937.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,1,0,0,Survey,Healthcare
7937,car_ims/007938.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Engagement,Software and Technology
7938,car_ims/007939.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,1,1,Survey,Energy
7939,car_ims/007940.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,1,0,0,Newsletter,Software and Technology
7940,car_ims/007941.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Webinar,Finance and Banking
7941,car_ims/007942.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Product_Announcement,Entertainment
7942,car_ims/007943.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,1,0,0,Abandoned_Cart,Real Estate
7943,car_ims/007944.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Promotional,Real Estate
7944,car_ims/007945.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Webinar,Retail
7945,car_ims/007946.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Abandoned_Cart,Retail
7946,car_ims/007947.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,1,Product_Announcement,Hospitality
7947,car_ims/007948.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,1,0,0,Engagement,Finance and Banking
7948,car_ims/007949.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,1,Webinar,Hospitality
7949,car_ims/007950.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,0,0,0,Review_Request,Retail
7950,car_ims/007951.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,1,1,0,Webinar,Hospitality
7951,car_ims/007952.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Transactional,Hospitality
7952,car_ims/007953.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Survey,Real Estate
7953,car_ims/007954.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,1,0,Product_Announcement,Healthcare
7954,car_ims/007955.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,0,0,0,Engagement,Retail
7955,car_ims/007956.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,1,0,Transactional,Retail
7956,car_ims/007957.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Transactional,Finance and Banking
7957,car_ims/007958.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,0,0,0,Survey,Energy
7958,car_ims/007959.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,1,Review_Request,Entertainment
7959,car_ims/007960.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Abandoned_Cart,Hospitality
7960,car_ims/007961.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,0,0,0,0,Engagement,Energy
7961,car_ims/007962.jpg,97,Dodge Charger SRT-8 2009,Dodge,Charger,SRT-8,2009,1,0,0,1,Abandoned_Cart,Real Estate
7962,car_ims/007963.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Newsletter,Hospitality
7963,car_ims/007964.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,1,0,Newsletter,Healthcare
7964,car_ims/007965.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,1,0,0,0,Newsletter,Software and Technology
7965,car_ims/007966.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,1,Engagement,Entertainment
7966,car_ims/007967.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Promotional,Retail
7967,car_ims/007968.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,1,0,1,Newsletter,Finance and Banking
7968,car_ims/007969.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,1,Review_Request,Energy
7969,car_ims/007970.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,1,0,0,1,Transactional,Entertainment
7970,car_ims/007971.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Promotional,Software and Technology
7971,car_ims/007972.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,1,Engagement,Energy
7972,car_ims/007973.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,1,0,0,Engagement,Entertainment
7973,car_ims/007974.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Transactional,Hospitality
7974,car_ims/007975.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,1,0,0,Product_Announcement,Software and Technology
7975,car_ims/007976.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,1,Webinar,Entertainment
7976,car_ims/007977.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Review_Request,Healthcare
7977,car_ims/007978.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,1,0,0,0,Promotional,Real Estate
7978,car_ims/007979.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Newsletter,Retail
7979,car_ims/007980.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,1,0,0,Abandoned_Cart,Healthcare
7980,car_ims/007981.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,1,0,1,0,Product_Announcement,Software and Technology
7981,car_ims/007982.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,1,0,0,0,Review_Request,Energy
7982,car_ims/007983.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,1,0,Review_Request,Energy
7983,car_ims/007984.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,1,0,Survey,Finance and Banking
7984,car_ims/007985.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,1,Engagement,Healthcare
7985,car_ims/007986.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Product_Announcement,Healthcare
7986,car_ims/007987.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,1,Engagement,Healthcare
7987,car_ims/007988.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Survey,Software and Technology
7988,car_ims/007989.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,1,Review_Request,Real Estate
7989,car_ims/007990.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,1,1,Product_Announcement,Software and Technology
7990,car_ims/007991.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,1,0,0,Abandoned_Cart,Finance and Banking
7991,car_ims/007992.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,1,1,0,Promotional,Retail
7992,car_ims/007993.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,1,0,0,Product_Announcement,Hospitality
7993,car_ims/007994.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,1,1,0,0,Abandoned_Cart,Hospitality
7994,car_ims/007995.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Transactional,Energy
7995,car_ims/007996.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,1,0,1,1,Promotional,Entertainment
7996,car_ims/007997.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Webinar,Real Estate
7997,car_ims/007998.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,1,0,Engagement,Finance and Banking
7998,car_ims/007999.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Webinar,Hospitality
7999,car_ims/008000.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Promotional,Energy
8000,car_ims/008001.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Newsletter,Finance and Banking
8001,car_ims/008002.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,1,0,0,0,Engagement,Real Estate
8002,car_ims/008003.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Survey,Energy
8003,car_ims/008004.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Engagement,Real Estate
8004,car_ims/008005.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Survey,Finance and Banking
8005,car_ims/008006.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,1,0,0,0,Product_Announcement,Entertainment
8006,car_ims/008007.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Promotional,Entertainment
8007,car_ims/008008.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,1,Promotional,Retail
8008,car_ims/008009.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Transactional,Real Estate
8009,car_ims/008010.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Promotional,Energy
8010,car_ims/008011.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,0,Review_Request,Hospitality
8011,car_ims/008012.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,0,1,Review_Request,Entertainment
8012,car_ims/008013.jpg,98,Eagle Talon Hatchback 1998,Eagle,Talon,Hatchback,1998,0,0,1,0,Review_Request,Retail
